Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Context,Inclusion,Inclusion.comments,Semantics,Response.variable,Verb.form,Verb.particle,Recipient,Recipient.head,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Recipient.coordinated,Recipient.quantified.pronoun,Recipient.contains.contraction,Recipient.contains.acronym,Recipient.contains.multiword.number,Recipient.contains.potentially.relevant.like,Theme,Theme.head,Theme.type,Theme.animacy,Theme.definiteness,Theme.length,Theme.coordinated,Theme.quantified.pronoun,Theme.rate.expression,Theme.contains.contraction,Theme.contains.acronym,Theme.contains.multiword.number,Theme.contains.potentially.relevant.like
dat-0105,CAN,can-N,can-N-83,F,1969,"tion, and he would- he would say, ""Okay, before I give you money, you know what I- you gotta get a guara",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0106,CAN,can-N,can-N-116,F,1966,"warranty story ever. [076] you-know, ""We 'll just give her one for creativity."" [7] (omitted) I had a b",y,,A,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0107,CAN,can-N,can-N-85,F,1921,"le that become parents, all of a sudden, they 're giving kids things just like your mother and father gave",y,,T,D,giving,,kids,kids,N,A,Indefinite,1,0,0,0,0,0,0,things,things,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0108,CAN,can-N,can-N-85,F,1921,"Right, right. She was the woman on the street that gave us money for ice-cream-cones. Nobody had money f",y,,T,D,gave,,us,us,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0109,CAN,can-N,can-N-85,F,1921,"he government didn 't even have classes really or give you money like they do today, to the immigrants.",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0110,CAN,can-N,can-N-118,F,1948,s- you-know she 's passionate about stuff. So uh I give her space. [7] Those are good things. [078] Yeah,y,,A,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,space,space,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0111,CAN,can-N,can-N-118,F,1948,I-don't-know. I give her- I give her her space. I give her space. I 've learnt too that if I call her a,y,,A,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,space,space,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0112,CAN,can-N,can-N-119,M,1919,"on) they gave him four keys. But ah, she- and she gave me two, one service-door key and one for his apa",y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,two,two,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0113,CAN,can-N,can-N-121,F,1916,"and then he wanted out to- he wanted children, she gave him children, triplets. She went through hell. T",y,,A,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,children,children,N,A,Indefinite,1,0,0,0,0,0,0,0
dat-0114,CAN,can-N,can-N-122,M,1954,"and avenues and um, ah we 've never um- they never gave the autom-- automobiles supremacy in Toronto. In",y,,A,D,gave,,the automobiles,automobiles,N,I,Definite,2,0,0,0,0,0,0,supremacy,supremacy,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0115,CAN,can-Q,can-Q-65,F,1983,"bbath here even though it 's not Sabbath there, to give her money that he potentially earned on the Sabba",y,,T,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0116,CAN,can-Q,can-Q-65,F,1983,"seeing so-and-so or I like so-and-so"" or they 'll give me advice or they 're just willing to hear it. A",y,,C,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,advice,advice,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0117,CAN,can-Q,can-Q-65,F,1983,"academic achievement-award in grade-nine and they gave me cash, which is kind-of a weird way and I actua",y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,cash,cash,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0118,CAN,can-Q,can-Q-70,M,1982," -twelve they were like, “No, we can ‘t. we can ‘t give you extensions, it ‘s due on this date.” [1] “S",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,extensions,extensions,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0119,CAN,can-Q,can-Q-71,F,1985,y postponed when the sewer back-up occurred and we gave her presents but we still haven ‘t celebrated and,y,,T,D,gave,,her,her,P,A,Definite,1,0,0,0,0,0,0,presents,presents,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0120,CAN,can-Q,can-Q-71,F,1985,or accessibility-services and that doesn ‘t really give me anything but a certificate that says I did it,y,,A,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,anything,anything,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0121,CAN,can-Q,can-Q-71,F,1985,re at all relevant and then one course that could give me prerequisite and then another two-and-a-half c,y,,A,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,prerequisite,prerequisite,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0122,CAN,can-Q,can-Q-71,F,1985,". Um, they- they didn ‘t like me ‘cause I didn ‘t give them money was basically it and I wasn ‘t a huge",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0123,CAN,can-Q,can-Q-72,F,1985,e can 't afford bus tickets so I don 't mind or I give people fruit and but I mostly have a group of gir,y,,T,D,give,,people,people,N,A,Indefinite,1,0,0,0,0,0,0,fruit,fruit,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0124,CAN,can-Q,can-Q-72,F,1985,"ut um, that 's pretty-much it. I don't really like giving people gifts, like I knitted my sister a scarf an",y,,T,D,giving,,people,people,N,A,Indefinite,1,0,0,0,0,0,0,gifts,gifts,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0125,CAN,can-r,can-r-69,F,1971, 'Cause if security sees us and they think that we're you-know giving somebody money to gamble for us,y,,T,D,giving,,somebody,somebody,I,A,Indefinite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0126,CAN,can-r,can-r-76,F,1954,You-know they give him trouble for doing it but you-know it wasn't too bad.,y,,A,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,trouble,trouble,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0127,CAN,can-r,can-r-77,F,1948,I'm not a meddler or- or anything-like-that but ah- if- if I try to give my daughter-in-law advice she's really offended but we are getting better so ah yeah.,y,,C,D,give,,my daughter-in-law,daughter-in-law,N,A,Definite,4,0,0,0,0,0,0,advice,advice,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0128,CAN,can-r,can-r-78,F,1980,And ah then there was other guys there as workers I guess you'd call them and like they- he would have to give them permission to be with anybody and-stuff-like-that.,y,,A,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,permission,permission,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0129,CAN,can-W,can-W-51,M,1977,"ure [048] I wasn 't- I was looking for someone to give me guidance and say ""Try doing this, try doing th",y,,A,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,guidance,guidance,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0130,CAN,can-W,can-W-51,M,1977,"the guys at Humber are all like pretty focused on giving you guidance [7] yeah [048] you know what I mean,",y,,A,D,giving,,you,you,P,A,Definite,1,0,0,0,0,0,0,guidance,guidance,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0131,CAN,can-W,can-W-57,M,1954,"r, you-know, want you to buy something, right, or give them money somehow, yeah. That 's- that 's third",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0132,CAN,can-W,can-W-95,F,1927,"ah. [113] And I was taken to lunch, and they would give me plates with nursery rhymes around it, and I u",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,plates,plates,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0133,CAN,can-W,can-W-33,M,1942,"money. And people would slam the doors or they 'd give us money, but you always made change. You did sn",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0134,CAN,can-W,can-W-43,M,1931,"mumbling as I walk by, he said ""W-- why don 't you give a white person something?"" I says ""Oh shit,"" I-",y,,T,D,give,,a white person,person,N,A,Indefinite,3,0,0,0,0,0,0,something,something,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0135,CAN,can-W,can-W-43,M,1931,happen under any circumstance 'cause they haven 't given me anything so they can 't take anything away. (,y,,T,D,given,,me,me,P,A,Definite,1,0,0,0,0,0,0,anything,anything,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0136,CAN,can-W,can-W-43,M,1931,is to their well being. And that it 's- it should give them pride. They need to be proud of something,y,,A,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,pride,pride,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0137,CAN,can-W,can-W-43,M,1931,"hat did you ever give me?"" You-know, ""Why should I give you something?"" you-know? But I will give- if I",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,something,something,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0138,CAN,can-W,can-W-61,M,1921,"barrass us and give his class entertainment, so he gave both of us strap, one after the other back and f",y,,A,D,gave,,both of us,us,P,A,Definite,3,0,1,0,0,0,0,strap,strap,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0139,CAN,can-W,can-W-61,M,1921,"n front of his class, I guess to embarrass us and give his class entertainment, so he gave both of us s",y,,A,D,give,,his class,class,N,C,Definite,2,0,0,0,0,0,0,entertainment,entertainment,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0140,CAN,can-W,can-W-124,M,1941,"eat their cage up if you don 't- if you don 't ah give 'em attention, right? [7] And you have to be the",y,,A,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,attention,attention,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0141,CAN,can-W,can-W-124,M,1941,"he guy was beating the hell out his wife, and you give his wife money, he gets half of it. There 's so",y,,T,D,give,,his wife,wife,N,A,Definite,2,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0142,CAN,can-W,can-W-124,M,1941,"believe it. He says, ""No. He 's not white. Don 't give me that."" He 's going, ""No. He 's a white guy."" ",y,,C,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-0143,CAN,can-W,can-W-124,M,1941,"uld act."" Right? And so they- you-know, they- they give them personalities. They give them all-this-stuf",y,,A,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,personalities,personalities,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0144,CAN,can-W,can-W-124,M,1941,And he came up with all these devices that could give you nicotine without smoking cigarettes 'cause he,y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,nicotine,nicotine,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0145,CAN,can-W,can-W-98,F,1984,"er. You don 't understand. But actually I have to give her credit. Like, last month she found a- oh god",y,,A,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,credit,credit,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0146,CAN,can-W,can-W-98,F,1984,as if I was ten years-old and I needed my mom to give me permission to do things and whatnot. It was b,y,,A,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,permission,permission,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0147,CAN,can-W,can-W-99,F,1984,"to tie her to the damn chair. She 's like, ""I 'll give you instructions."" So she sits in the chair and ",y,,C,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,instructions,instructions,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0148,CAN,can-W,can-W-101,M,1963,"w? And um, you-know occasionally people will even give us donations in the street, um, people are, peopl",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,donations,donations,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0149,CAN,can-W,can-W-76,F,1950,And- and then the- the speech-therapy people had given me stuff to give to the teachers so that they wo,y,,T,D,given,,me,me,P,A,Definite,1,0,0,0,0,0,0,stuff,stuff,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0150,CAN,can-W,can-W-109,F,1920,"on the reserves and gave them nothing to do, just gave them money so what else would you do but drink an",y,,T,D,gave,,them,them,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0151,CAN,can-W,can-W-112,F,1982,"u-know, like, an-- it was just such a thing to be giving people, or you family, food. And, you-know, just",y,,A,D,giving,,"people, or you family",people,N,A,Indefinite,4,1,0,0,0,0,0,food,food,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0152,CAN,can-W,can-W-115,F,1975,"ke for instances, I had, I wrote a letter saying I gave my friend permission, it was from her mom, like",y,,A,D,gave,,my friend,friend,N,A,Definite,2,0,0,0,0,0,0,permission,permission,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0153,CAN,can-W,can-W-83,M,1954,"We 'll buy you a ticket. You 'll get your- We 'll give you dinner,"" okay, type-of-thing, ""You don 't ha",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,dinner,dinner,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0154,CAN,can-W,can-W-116,M,1969,"om B-M-G records."" Um, so I don 't know he kind-of gave me shit and there was something else he said I r",y,,A,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,shit,shit,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0155,CAN,can-W,can-W-84,F,1930,"u remember what made her- [038] She was um, she 'd give  you hell for not- you-know- you towed the line,",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,hell,hell,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0156,CAN,can-W,can-W-119,F,1954,"way when she found out, she phoned-up the lady who gives her massages, um at the um, at the Elmwood, I th",y,,A,D,gives,,her,her,P,A,Definite,1,0,0,0,0,0,0,massages,massages,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0157,CAN,can-W,can-W-119,F,1954,"w! Aren't you lucky. [031] I said ""Well I have to give you something for your gas."" He said ""Are you ki",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,something,something,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0158,CAN,can-y,can-y-66,F,1946,"were teaching it looked at it and said ""No. Please give me something!"" you-know so th-- of-course there's",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,something,something,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0159,CAN,can-y,can-y-69,F,1992,"e it and...like if you didn't speak French, they'd give you detention or- </005> <1> Oh okay. </1> <005>",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,detention,detention,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0160,CAN,can-y,can-y-77,M,1919,"piece of land ah, off of mine, I surveyed them and give him some and give him enough to build on that. F",y,,T,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,some,some,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0161,CAN,can-y,can-y-79,F,1980,o figure out how to get there and he was trying to give me directions and it was like they use north and,y,,C,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,directions,directions,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0162,CAN,can-y,can-y-79,F,1980,"people. I had a really hard time like- I wanted to give them money if I could, I wanted to help them and",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0163,CAN,can-y,can-y-85,M,1961,s now. He wasn't my boss at the time but he's ah I gave him one today. Ah he's got one and he's my wife's,y,,T,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0164,CAN,can-y,can-y-85,M,1961," of the crossing guard- she's his assistant. But I gave him one. I said ""Now-"" and I told him that story.",y,,T,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0165,CAN,can-y,can-y-85,M,1961,"And I remember he used to just-- he used to always give me one. Like, we'd go in a we'd buy bread or what",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-0166,CAN,can-y,can-y-85,M,1961,"ld be a landmark 'cause you go look at that and it gives you destinations to, like Kapiskasing, ah Timmins",y,,A,D,gives,,you,you,P,A,Definite,1,0,0,0,0,0,0,destinations,destinations,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-0167,CAN,can-2,can-2-98,F,1988,"the end of the year last year, she like, was- she gave me, like, cookies. ‘Cause I’d buy something and",y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,"like, cookies",cookies,N,I,Indefinite,2,0,0,0,0,0,0,1
dat-0168,CAN,can-2,can-2-98,F,1988,"  She’d charge me for a pizza and drink and she’d give me a cookie, right? So I thought that was very n",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,a cookie,cookie,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0169,CAN,can-2,can-2-98,F,1988,"” [03] Good morning.  [02] But um, then- and she gave me ten dollars, and so, that’s my working. Which",y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,ten dollars,dollars,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0170,CAN,can-2,can-2-98,F,1988,"I’d buy something and she’d be like- oh, and she’d give me the change. Say I bought, like, a pizza and a",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,the change,change,N,I,Definite,2,0,0,0,0,0,0,0
dat-0171,CAN,can-2,can-2-99,M,1987,"[02] After the party, eh? [03] Yeah.  Like, she gave me her email, right? So then we’ve been talking",y,,C,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,her email,email,N,I,Definite,2,0,0,0,0,0,0,0
dat-0172,CAN,can-2,can-2-99,M,1987,"e, “Oh yeah, Dad paid?” And I was-like, “Yeah, he gave me some money.”  “Dad gave you money?” “I mea",y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,some money,money,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0173,CAN,can-2,can-2-99,M,1987,"a bad mark, “Sir, I deserve better.” “Okay, I’ll give you an eighty.” [02] You know what? [03] You k",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,an eighty,eighty,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0174,CAN,can-2,can-2-103,M,1992,"Like, for Christmas, he had a Christmas party he gave us Christmas presents. He gave us a sled, candy.",y,,T,D,gave,,us,us,P,A,Definite,1,0,0,0,0,0,0,"a sled, candy",candy,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-0175,CAN,can-2,can-2-106,M,1985,ulder- sho- shoulder after practice she could just give  me the ultrasound. Ice it down for a while and,y,,A,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,the ultrasound,ultrasound,N,I,Definite,2,0,0,0,0,0,0,0
dat-0176,CAN,can-2,can-2-106,M,1985,"m (noise) and stuff, so.  And ah, you-know, like giving people different exercises they should do to, you",y,,A,D,giving,,people,people,N,A,Indefinite,1,0,0,0,0,0,0,different exercises,exercises,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0177,CAN,can-2,can-2-107,M,1986,"up the parking on my test. I don’t know how they gave me a license, but they did. [4] Congratulation",y,,A,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,a license,license,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0178,CAN,can-2,can-2-109,F,1991,"ty like, it’s my money, they- of course I’ll like give them a bit, like a lot, and you-know that if- if",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,a bit,bit,I,I,Indefinite,2,0,0,0,0,0,0,0
dat-0179,CAN,can-2,can-2-109,F,1991,"o do your community service? [013] Um, well they gave us a list and we have to pick by, I think the end",y,,C,D,gave,,us,us,P,A,Definite,1,0,0,0,0,0,0,a list,list,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0180,CAN,can-2,can-2-109,F,1991,"] Did you say mature or immature? [013] Mature, I gave you a compliment. [12] Thank you. And I took i",y,,C,D,gave,,you,you,P,A,Definite,1,0,0,0,0,0,0,a compliment,compliment,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0181,CAN,can-2,can-2-109,F,1991,"do for them? [013] I don’t know, ‘cau-- it just gives you quick explanation and then you call and you f",y,,C,D,gives,,you,you,P,A,Definite,1,0,0,0,0,0,0,quick explanation,explanation,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0182,CAN,can-2,can-2-109,F,1991,n and then you call and you find out more and they give you your hours and everything that- [4] Oh. Tha,y,,C,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,your hours,hours,N,T,Definite,2,0,0,0,0,0,0,0
dat-0183,CAN,can-2,can-2-110,F,1984,"e, “Yeah, is there anything wrong with that?” you give them this sentence, it’s-like, “No.” It’s so stu",y,,C,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,this sentence,sentence,N,I,Definite,2,0,0,0,0,0,0,0
dat-0184,CAN,can-2,can-2-110,F,1984,"the machines, if you put coins in, they don’t even give you a ticket. [2] Really? [014] Yeah. That su",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,a ticket,ticket,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-0185,CAN,can-2,can-2-112,M,1989,gy. [016] So what facts do you need? We’ll just give you the facts. [5] We don’t need to give me the,y,,C,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,the facts,facts,N,I,Definite,2,0,0,0,0,0,0,0
dat-0186,CAN,can-2,can-2-113,M,1985,"ore I might understand. But no yelling at you or giving you a detention. The people who somehow feel, th",y,,A,D,giving,,you,you,P,A,Definite,1,0,0,0,0,0,0,a detention,detention,N,I,Indefinite,2,0,0,0,0,0,0,0
